sample_id,source_collection,source_record_id,source_url,source_url_status,phash_64,sha256
BLB-F86AB0B0111ADB3D,Official websites of eight Chinese publishers,,,not_retained,cdb0f9410a97fa62,9f65530a4b1ff53eccb57388afadc24e5ff8cb1f0d4cf5d90576b83ac3ddc95a
BLB-42BA528607966819,Official websites of eight Chinese publishers,,,not_retained,b36bc8c324cc9a73,61e13b24e6939bc04a096c880b192d928be9e4876db8be4a6f115de81c2cb649
BLB-7B8CFFBC1908C15D,Official websites of eight Chinese publishers,,,not_retained,c13d5abe6b15a194,5d7661c1f9c742c4d7a1fc75959a8b6618f4b5f15d3aab8118200ba41f2216fc
BLB-DE1C64BB9F7736D6,Official websites of eight Chinese publishers,,,not_retained,b6e7991848e333e4,d30ec987bfc6b73b4ba8954ae6895e380e6e3b9284eddd2b8ec37e9603c820cd
BLB-BF62E16709586BDE,Official websites of eight Chinese publishers,,,not_retained,b6b3d94c6061c793,ad3d47f99379cd849f7b7665e907f9ab6a60237b8ac3fb137aa58ab0a128354a
BLB-267C2D5705EE2259,Official websites of eight Chinese publishers,,,not_retained,d4bf405be23d40ae,14138e42f590502d8417228ec39104871b0de3f2ac772061483183f8de8c274a
BLB-CD0F19D6F3127145,Official websites of eight Chinese publishers,,,not_retained,eacd954ac4b368a6,97ab1e131e8277da05c8b92779f845922f665414155b016d3f1aa149d6414a7d
BLB-80E93C79F79876E6,Official websites of eight Chinese publishers,,,not_retained,89a0cac195787b7b,7a18ccd487e4cd6931d6ca357765bcb909716248212df30a3a5409cb2105a22d
BLB-32E66B03F455E46C,Official websites of eight Chinese publishers,,,not_retained,d3ab549429d4772a,8b161d00007521333e7c1c2f36823663efe789340f9c27cbacdb9a472faed2f9
BLB-7AD4F6075785E491,Official websites of eight Chinese publishers,,,not_retained,f7a0095f1ec85635,eb6d29d529596f9d4d293de76da9e84858ec22494a33cf6ecf054917935938b7
BLB-69AAB1470FB726B5,Official websites of eight Chinese publishers,,,not_retained,9c12adeb6f1c928c,d3d1fa8149d283eba07150c9f81483ca237fa08bcfd20017f2f212df943391fa
BLB-BB659304C59B19BA,Official websites of eight Chinese publishers,,,not_retained,aaf5512a5fc13236,754e13f4f51410ac35042a84ff3be0fcca3264fd56c35e79fc61f76189614624
BLB-87658C83EC32858A,Official websites of eight Chinese publishers,,,not_retained,f8469738c3c51c9b,d33aa09bd40c5938007caee87c6c9fa7b32d84504f7263c057633515ba1d3509
BLB-1B5DD5646BE446FC,Official websites of eight Chinese publishers,,,not_retained,eb120695f1cc8f2b,3bd163d8bf790b77df889a1050b0905221566a582d1481a34fbe24c19fe6295a
BLB-BA90FCF8ABABADFD,Official websites of eight Chinese publishers,,,not_retained,f517a0e93a609796,d965355dd0f433aee53371cc83894272536ce791215288824d681ac041f98f40
BLB-1999580DD72E6C9F,Official websites of eight Chinese publishers,,,not_retained,9d63639c328e9947,65eb293d9534ed657fa32e35e2bb5bc14e6368815e9d677d54f6151adb090617
BLB-74D78B68CC56FD98,Official websites of eight Chinese publishers,,,not_retained,fe84017fe00b7f90,39c7aad2bc45f369241e7b68e601552772708197070aac019fed36fd50345f3f
BLB-55EC53A9AAFC7672,Official websites of eight Chinese publishers,,,not_retained,ddb628c992352da6,e467dcbea206d379eea4c4ca6eceb3cc61cd17a22502fbfeb0390957e5bb6119
BLB-B0BB1F82AECED395,Official websites of eight Chinese publishers,,,not_retained,96993269623dee68,cf5ecd54fbd383f94419f9f4d0dd302550bebe1a9e15b1a652045e86b1c5df4b
BLB-68C4EF6D63251475,Official websites of eight Chinese publishers,,,not_retained,a5dee021c3f03576,a099fb7edbc5ec7afba99a7db2bb757b9c81182ff786692cb891c30a2191503d
BLB-9FD2064C85306306,Official websites of eight Chinese publishers,,,not_retained,f1a81dc6b3765c21,cc7abe132f06565586447fc5207b97a4280bf8703053c478d33d6d308430be4e
BLB-78B3EE773819A2EF,Official websites of eight Chinese publishers,,,not_retained,cca2891d16d9f9a6,4a3c6bbd92983a6b59e39aef3244322b127a10f8be308bdb541195e886e36b80
BLB-EBEF37FC4463D75C,Official websites of eight Chinese publishers,,,not_retained,c8d06f3f3fcc9090,a26be3bec8f4b5d6cb4f25d4b3bc5700336f37eb17cd7b696b5de413e3eb7f28
BLB-0767AE4CA58F8998,Official websites of eight Chinese publishers,,,not_retained,eb9a8c37968c6133,cfe06a42887765c4b487d1e0da8820fe6775636b73789ccb55625e94ff04eccb
BLB-DEB73FAC24FDC693,Official websites of eight Chinese publishers,,,not_retained,8155864e23ea37de,46bba317e62d292d1ece0693099af9c5b83294a8c904b6f4a3825cac4a2cf6a9
BLB-A5565FD31EF70A58,Official websites of eight Chinese publishers,,,not_retained,ff00ffffbb000048,e5ba1aa258623163ff85b2096456c0678a15f9f7886ed42f096f2c3f42d573b4
BLB-79CBEC9600777774,Official websites of eight Chinese publishers,,,not_retained,fbabc0d48417ea2a,3e71e30506b19fb5653360c7c4fafcc32efa23c653a0a47f82e8cef4eefc01ab
BLB-86FEB5EF60AFDD9F,Official websites of eight Chinese publishers,,,not_retained,b1dbb648146d6aac,91c9794a54c6a5abcb208d81f27e5fa1446f85270aa5d036fc87cf0bda1b27e3
BLB-1897778E727B91FA,Official websites of eight Chinese publishers,,,not_retained,f1cf8e0045ef329c,38beb4559c2ad4f8e80e2f0b908033ecce7beca5074a5cf05b857caeb7864a31
BLB-0A7DD94151DDD5DA,Official websites of eight Chinese publishers,,,not_retained,936dcc3262ed35c2,93ba07faef511e6d561302f669290cd7cba4db7ce0c4fd0f8699321ad7c37ec6
BLB-3EAAB4046509F926,Official websites of eight Chinese publishers,,,not_retained,954aea9f15ea6215,dec1138e0f10337cd9e2e6ce2099ab68e216fea8eed74930eada1707fe1c4349
BLB-06BE0FB1FE8A180A,Official websites of eight Chinese publishers,,,not_retained,8e6d7c1e272d5854,d36ca269222397946b5e9829e9cf155b371e9649f8c9c024edc008c67cb4128b
BLB-BE7EB4391B5B989F,Official websites of eight Chinese publishers,,,not_retained,b5eaa24017356dec,f775e23398f62654705b77d6d826fec2bb32921b578703a7a93c41fe126f197d
BLB-6DE79CF4E38EAE8D,Official websites of eight Chinese publishers,,,not_retained,af95952e482a947b,15dafc09ddc4e18bc586a9c36897487878727078ced4cb4cbb21a3533e80e0c3
BLB-0A158A320C902FCD,Official websites of eight Chinese publishers,,,not_retained,dc7eb201aeee1198,e8261d7b168094e25ebd200f9cd9cf109df7a46dc187e76e6f70d7388209af1f
BLB-8E318FC6536A3A6F,Official websites of eight Chinese publishers,,,not_retained,c04d8f3ff0f0b5c0,4d34f5645303068f3140c02363ea5c088fd8bfa424df08fee23ad43cb5799789
BLB-60F6A42B7E3FED5D,Official websites of eight Chinese publishers,,,not_retained,94f58f2bea0cd311,c528528c8e31a3be86599f7551799adc8d22ed19b4507373ca7728e6d9dd0f8c
BLB-E5F55925048ACC6D,Official websites of eight Chinese publishers,,,not_retained,98666799263b9966,0acf14b012281c87009895f27856a4dc31bf5a20dea9d792b6445ed736ad762e
BLB-9D9F77D1AA2FBCD0,Official websites of eight Chinese publishers,,,not_retained,90cc68b737512f99,a5b1af674f550632acd2f67e1f856072f8ad05dffac96f91f9ab91e7cbc34107
BLB-3D315A7DB9CC88A7,Official websites of eight Chinese publishers,,,not_retained,9dff814090be2d69,eecba0d016e488f71eea5f43e6e423826d97fc88a53006100e0b19cc951a93f5
BLB-3C9262446B346A1D,Official websites of eight Chinese publishers,,,not_retained,9ff3af28e2825095,47d1545562a2c202378e8c4933dcb2a3423089a1c9ce90e5812c0984f36172a0
BLB-D971C789CFC5963B,Official websites of eight Chinese publishers,,,not_retained,c989767650b98b27,69b4a1f496b05513cf9cd202606149119e4493d07d31e729d30955fbc16e3d8e
BLB-B20D763C53FECD93,Official websites of eight Chinese publishers,,,not_retained,c41abb4a4ebb3744,6bfab018547dce27ddf0ed735504db694a6c3dc1797a8198ddb4cf6650703458
BLB-6764784A4B9C231B,Official websites of eight Chinese publishers,,,not_retained,9ef68140d2bf342d,99b55f7807b47c6e7cb9a6e3268bf7f87f8f52611c430a532938df5fc54c6e3b
BLB-5AC114115EDF136E,Official websites of eight Chinese publishers,,,not_retained,d01aeeda1aeb6514,0dbe399429268c3dac2cfb183a53b24e17a5c66d4dd4c57ea61746811ab22dbb
BLB-C7B29288C3B8A66A,Official websites of eight Chinese publishers,,,not_retained,b5d9b348166d6aa4,ea278039f8a508470122bed61373e6ef8bd036187484cb8454e672cf68712f81
BLB-336009BFE8E2BA81,Official websites of eight Chinese publishers,,,not_retained,afaf0f420a9f2934,0abe60ebc0e63afc0753a5b67f7cc02074703e664dd1931bb4fef0215af0b82e
BLB-4DBBDE5C9B0F5E79,Official websites of eight Chinese publishers,,,not_retained,8c33ab2d043b3b97,a329baf5fc670f1e4e15ff68c73151c00c264463ad2a08d4483769fa71e8b1af
BLB-638F14940277F2D8,Official websites of eight Chinese publishers,,,not_retained,9a10f0eaa787cd8d,aba61b562577dec0585867eca89ee8dd28f9b7199cdb83037aeb841eea03d35a
BLB-2F37AB69727FF439,Official websites of eight Chinese publishers,,,not_retained,bcbf43400bcd341f,ed4ac1b906284814f2d9c961295d629e16787c2274a0ca617ff97d78ad5f0947
BLB-37E0D02E7845E0D5,Official websites of eight Chinese publishers,,,not_retained,c595a2e0999fc6e2,9c3631a63795d65083eeb79f540df397e9a2ebc17d4404666bf98ae2338f8f6f
BLB-6E2B0D3241B727C7,Official websites of eight Chinese publishers,,,not_retained,a09bd825877ab1d6,74f8d3f286c9a3e586557f18694e765b62c26e65f06c4e1d025d52710fe15eab
BLB-A7ED92EAC652E43E,Official websites of eight Chinese publishers,,,not_retained,c079af01502f6abf,587fac27b2cc5f85f89694824ee7f424ef87a80c4d6253cb2bc18cc939584330
BLB-8A58E5B90F3CA27B,Official websites of eight Chinese publishers,,,not_retained,9a13e6cadbe3061c,ea053e319d190e75a607939eca44d56cdbaf515adc6629342e5cde100e5bc5ac
BLB-3ED1580A00CD8F16,Official websites of eight Chinese publishers,,,not_retained,a5e6b61213d959a9,50593fc23ffbee6c5f3908c096eedc0ef00cd2b9866d849b1229f78003f4b538
BLB-E5375A0F9DE538B7,Official websites of eight Chinese publishers,,,not_retained,d53348c936b4cb2e,8a406282fa5138e91604fc936103e25a2494a461f8a63cb36724e92e924b37ab
BLB-DA84BF5E17B4A2BC,Official websites of eight Chinese publishers,,,not_retained,b1e46c986ab49967,7bca738a8f4b01f1a4cc53b0c5c2aabb0a863ea0236e10f482e6454bf59d9230
BLB-CC7A59CDBF14B0B2,Official websites of eight Chinese publishers,,,not_retained,971480fe7e80387f,5849f595dd3aa5bff8e85d47e7a017d5cfa29f22c97fbb89f0746aa9f76bb93c
BLB-AA64E4247F2C553C,Official websites of eight Chinese publishers,,,not_retained,abc5d57a6aa439c0,f241def35e003f21ffe38b2f7df621f7bb7663afbc513f69358b5763732b0ef9
BLB-EBA49358871A8EF3,Official websites of eight Chinese publishers,,,not_retained,b6ba0f44c4877a3c,7a3be3f09a4dc3237f4c5dc385979243811ae088690ee770f896946ae1f37d38
BLB-967296CA0714E74B,Official websites of eight Chinese publishers,,,not_retained,aac7d0aca55a42f5,894b30959f11774cfd8a54769a9524f038a5a9724bd6a31cf34da8aaca4d6884
BLB-7B27971BF26AD6F8,Official websites of eight Chinese publishers,,,not_retained,9095b535595bd2e4,389a4c6a0bfcc87828c378a660c1b821af394d77e30b379749a52d5fd578fafd
BLB-FFF3519A5DA9A11D,Official websites of eight Chinese publishers,,,not_retained,842f9b41ea9e94d3,f0a3f9ba3dc7336237c8400f4a6242c75e12ac089f391884a52a3e4d43cb165c
BLB-96FA33333456424F,Official websites of eight Chinese publishers,,,not_retained,cd13b3ce4ee13115,5a7c561e84163a938d5d689ca402cb57af6da25cef52e9d429ab901e5ab3da1a
BLB-751D73517B9996C7,Official websites of eight Chinese publishers,,,not_retained,93c5659b3e661a38,72599aac3f0faca96ed20fde8305078df4f2ad6c6003c2ccfbd613501111a7e1
BLB-AA62ED75C10B41F3,Official websites of eight Chinese publishers,,,not_retained,8c5f5fd380a0d363,470d27dcb75ff118f1c7b8845f1f0e422772a2f9d63eed0534616f273a1c149b
BLB-FF2D9D8149514374,Official websites of eight Chinese publishers,,,not_retained,ca55253a7ccd9293,8d143a7922f1a69f22a6119505c2187af9fe7fc0fbd05d8fd9df4f5fae951ecc
BLB-D62AAE67947B7E47,Official websites of eight Chinese publishers,,,not_retained,c84197fe3e05e8e2,a0aafe95ea8b6689a32090586cec4b23aa42a28e3e711215bea191c3f30a45c0
BLB-D56FC7D52EC93C91,Official websites of eight Chinese publishers,,,not_retained,c78ce35891e668d9,ad500ab07f86ece23843f41da3dc588af3027d2e0c79e28ecd288b11bbdf327b
BLB-B6C3BE077958E250,Official websites of eight Chinese publishers,,,not_retained,ea5903a6ba2647d9,1efbeaba5e51616e4f9231b5e6cc1b7508e36ce56f30ee59534eed65a0bf715e
BLB-5C509DC69A12AA27,Official websites of eight Chinese publishers,,,not_retained,bfba93412de4c0cc,447877131767b358a6733d095031776a94ad35c514f71eac79a5d3957d4ef053
BLB-8A6E9DF836516D62,Official websites of eight Chinese publishers,,,not_retained,ad9f834192e66936,a1578c82e002cf1ddb187153b516932f3f4af953a349ff114e2bf44a9535e539
BLB-6858FCCFE588D426,Official websites of eight Chinese publishers,,,not_retained,9541e2de1fe38e14,692ef178268e5d057238cd9daa1e08a24450969f60e6d9788147ef73d227d1d5
BLB-997633C3F1FB8952,Official websites of eight Chinese publishers,,,not_retained,97517e2a6a6e8585,1c4c32d6ba27404400f588858368a9d365f73d81256a15012dd9beee4784ccff
BLB-CC937A5CBEA4B107,Official websites of eight Chinese publishers,,,not_retained,e9499696363696d4,6f5ac60e06bc4536685550fefd0604ef22081aab05771a83dc052615add1d65d
BLB-704E35BFFCDC8FAE,Official websites of eight Chinese publishers,,,not_retained,bfaf0e9e92909216,78d24ec04113b990e45a662872bc83692bbc7e33c4b3555b97895586259621b7
BLB-58905218BEE55D75,Official websites of eight Chinese publishers,,,not_retained,e3ca08f51e64b74c,6300259d24cf9a1c3b5e3ed9936f3a6f08e83a66cb56f561e3406162e26c27b5
BLB-FD42744FA2B9F4A9,Official websites of eight Chinese publishers,,,not_retained,ca60543def9926d2,35015ed74a5eb5bc9f227fd17f83ba70177bf041d48e3ca972ab3b497db12561
BLB-614A2ECEA5EDFB12,Official websites of eight Chinese publishers,,,not_retained,bdfcc841d0b6252d,4743a693f66b3a8c3a415e270caf9549c8a8a3803fa883597afbbfb3a6419951
BLB-A1B90806DA4E604C,Official websites of eight Chinese publishers,,,not_retained,fd878670c0c4b74b,575a630c460823f4146da49e0d1af2030355ac2dfd5d47be98bc66f733cefe14
BLB-22F6F7DB9449D36E,Official websites of eight Chinese publishers,,,not_retained,82d43f03bd7ec0e4,fe9b7c4e28e58966c0d46aa540220800b226f4134043f85a7fd9547f1176eb0f
BLB-D8A4E0195682EE0F,Official websites of eight Chinese publishers,,,not_retained,85d412e1753b7a3a,cdc7ebcd4c6945d67207b19a343ed9632c02260ff5f27bcbbbda04bdd640beed
BLB-18587A6B41894DBB,Official websites of eight Chinese publishers,,,not_retained,90b32c9f6bccd164,6f6d5a4c3eaa0eb1c9dd28bd305c5c29197cf2d6c79de6e5346246ebd810e865
BLB-8A7729FEB9C03584,Official websites of eight Chinese publishers,,,not_retained,d3ac2a0515f92b3b,c0f5e90b62f194b3cd76304ad7e22e821e99bcaadb5776975cb2f25080abba3f
BLB-3EBD7D17AEFFD091,Official websites of eight Chinese publishers,,,not_retained,fec991648491693f,7c0bf4eb83e1364eed89b2bc9a4b112f0432b9a200c3ca76a4a3f3a7a56b849b
BLB-3ED2BC91FF019400,Official websites of eight Chinese publishers,,,not_retained,ff684bb56892924c,8b304ea0f2eeaba1de7af618232fa9529dbf8dbf746b6d5662819e208aa6bf86
BLB-C1F85C256038039A,Official websites of eight Chinese publishers,,,not_retained,fb0015ff2a45f388,b9c7ee3e5ece91a2190123b54014bbe6088625a9d0ba67676e0f86575d2506ad
BLB-EC51698D22476726,Official websites of eight Chinese publishers,,,not_retained,fc4097972b22f45c,88918f6b4cc63ce543dd8ac93930c86105bdf4e66257a9a557dbce7daa4b019e
BLB-7F93573D8FEF023C,Official websites of eight Chinese publishers,,,not_retained,d720629728f79d68,a921fa064dd3fa02257aab57a034b4c943da4c2b9f4c0d42fd572187c974888e
BLB-ABE12739A954AF61,Official websites of eight Chinese publishers,,,not_retained,a622dbdbfc24a185,1211c08889c4d968e628211dcd1c4429a1fa04a9eed0d6ff135b1a7220db4feb
BLB-9CCBC609620057D5,Official websites of eight Chinese publishers,,,not_retained,accee64114bd6ba2,f973d5669a347a31325830fa91353e1e00c6127eeff44c2f1e6965cf22acae46
BLB-53D0F90BF096C177,Official websites of eight Chinese publishers,,,not_retained,d1012f7f803c7f85,a0031f43694b24fecc19d06221bab1a6d5b7840b9d404395e3e3ef05176ce59e
BLB-BD4787847F997466,Official websites of eight Chinese publishers,,,not_retained,bf80cb4fc2c2496d,068fc5aabdd87b519ba1b05a492d36e065b0685638e7489a3268dc2086eb35d5
BLB-8E9726B3E6DA9C16,Official websites of eight Chinese publishers,,,not_retained,fd0587fb72020d9c,de4e1bce7a2d0718ae1e28bdfdd365312cc206ee70b66c182faf8e24a082d207
BLB-45199AE6FCA76FC5,Official websites of eight Chinese publishers,,,not_retained,ec1371ec933ac4d1,287db3d4a846969408a03a4ceef345f057a4e8bd7bc1d1e424133b8971e2b8c1
BLB-EBA3548F100596DC,Official websites of eight Chinese publishers,,,not_retained,c0ebbf5440eb1f14,5e5282f41ab4f9750a07cdf663229bdb381be5e3e1cb94636eac42f19b2da5ad
BLB-F1FD5E80CE163AE6,Official websites of eight Chinese publishers,,,not_retained,971ab2ca6af9071c,e79da94dab834955417c2bbedb74a2e122102290cfad3085b15700da7df15636
BLB-66E5CD602D3FDDD8,Official websites of eight Chinese publishers,,,not_retained,add9ea12143d6ce8,ab944ce3e9f60505b9059fc9160c435d1ef7af1ab2fc4e2ea1e031ab884e5050
BLB-4097FE60DF05C499,Official websites of eight Chinese publishers,,,not_retained,eceee211109de9e1,190dfa15fecd69a3978f14100afef5739288119344e872d7fb2b90697add5bc0
BLB-346097134607D43D,Official websites of eight Chinese publishers,,,not_retained,a626a31d1999f974,f372fec5129dae1b09e11b6e24d8c2daaeddaece6b64d4c2fcef4787992f6051
BLB-F290B273E126880C,Official websites of eight Chinese publishers,,,not_retained,e32798c8b3e6c499,208bd43cec14a90813b55e5927c4c4db7b8f8f4232eb43820c2e346c36e2b632
BLB-9B20F8A50993AED4,Official websites of eight Chinese publishers,,,not_retained,e46c9b90c4c43b7b,226239232550b4cdd6b957fa7731f2bf9c103bc6cca615a0a5f7e410a675a9a4
BLB-C916F40921A8A50E,Official websites of eight Chinese publishers,,,not_retained,911bee2796e0e4e8,733336b8da06abf508a14990429f83d89443908138d96cd73ad55a62e3ef3fde
BLB-A66FA3A0BE7ACACC,Official websites of eight Chinese publishers,,,not_retained,851afafe27914c46,813b96f5eefd8890d60bdb4777393224ca2c3aae29535a0403205f2ba1e2e0aa
BLB-8E291877E3FEADC5,Official websites of eight Chinese publishers,,,not_retained,ff01a07ea0815f9e,77882d3a343ead39d6d286420f20478fbddefef7f7c6980cb54411327506979e
BLB-17EACEB42526E775,Official websites of eight Chinese publishers,,,not_retained,ed3a4b2549b35926,de5383ad352e7aefc01936a6dbb72f6dfa9d791d8925bcdcfa1ffb7b6df3f807
BLB-A14659EAC83C4350,Official websites of eight Chinese publishers,,,not_retained,bf804a5f92d2496d,059be8e7a9e6b1c50bc2411dcee9f0c11612376ad93f061f95aab7db28f2dbe6
BLB-2F2FE39FA8FF1065,Official websites of eight Chinese publishers,,,not_retained,a6ceb248171dfba0,bf49efcda5eb684a61dcad33de9ad883a6baf25a8f65b42a26fb7dd762966100
BLB-F00621FDCECF77B0,Official websites of eight Chinese publishers,,,not_retained,94c56a2a6b926f3a,504ca81d7fce4ea3a4f1b2a00fd338dc085c62645d6220ad444404bfe1396721
BLB-7BF265974FD0AAE9,Official websites of eight Chinese publishers,,,not_retained,e1a10e9e923365ed,54d1ca3a2df2485f961cb61019984fe8c959567ee5886b86c6e7e4e9e4085615
BLB-15026C694D33BF8F,Official websites of eight Chinese publishers,,,not_retained,d2f0f0e0cf0f0d0f,b408cc27c655c94e60cca305bebd4b82f03906d0adc5a27676e13f1d00e91885
BLB-0897C450059917A5,Official websites of eight Chinese publishers,,,not_retained,e78038eac03dbd87,9b6d0b7a3c197441c1384165d61789a4cd0df67a5fef573d1b6fbf0fa19c4fca
BLB-DC46058E38F49390,Official websites of eight Chinese publishers,,,not_retained,afbdb306055313ac,4dff55afecebd14abae15f8b88c26069d1e9efdae4149c631241774d8bf34999
BLB-B625248126F2F64C,Official websites of eight Chinese publishers,,,not_retained,ebe60394c6219c9f,2cb861364459025f295876a7f6fb5de154964a9a021c92277a8515557033fb43
BLB-783F95C3C2BA5937,Official websites of eight Chinese publishers,,,not_retained,dfdf00ba61609565,0f2a80a1bc1844dfffff3a293e32319bc34a3296a9fad334675625c263358c36
BLB-BA4A988AF91DAB63,Official websites of eight Chinese publishers,,,not_retained,9bc672bd2d64c192,fe91c0b03fa9b39e1290d3122d62b651a6ce87e07eef71dbc6bf8d81f25e32a3
BLB-4BB9F88D8BBAC459,Official websites of eight Chinese publishers,,,not_retained,faca4aba4a02ea6e,7af8ce76ef352455d78bd9ccf7f17affd3c446b17274be5f9f012dd76b8198f5
BLB-AC197D6ED9ED4681,Official websites of eight Chinese publishers,,,not_retained,bec7c61c4143b8e3,97c23a9fffd2bb9c61427601bbe64ac2ae1c731b77f53d821c28a8bea1174aa4
BLB-FD13D7CD4DF58036,Official websites of eight Chinese publishers,,,not_retained,be604519602fbfc5,6d926c9291080531140059105cb8aa8a1cc4b7216859717f7670a97c76131365
BLB-2C79F1917D7D4DD3,Official websites of eight Chinese publishers,,,not_retained,ae8ecfbe171120e8,e7c1d04fe12ad6b3cf43f5992773090a8faea8648568bc2f0ddef6ead14a3a53
BLB-5FCD9FCC92B36E58,Official websites of eight Chinese publishers,,,not_retained,eeaf9e1011e3e0e1,d7743b8de36378310c2e31d3aa78fce0667c391541ebc49d733e5858cc8cae4a
BLB-4143149D681EF0DA,Official websites of eight Chinese publishers,,,not_retained,d5d47a1ac06243bf,726819456e925812e59b435802b5a1dfde9d9bdfd24692f4c1ea02a48e512ee6
BLB-916A8CA229D81A6A,Official websites of eight Chinese publishers,,,not_retained,e930ca9f2761b4d2,c935b26849d5ea3809299a2e7d691d3e83a3ad1e0e334c22f094986616334bf4
BLB-4867D35BAD3D7839,Official websites of eight Chinese publishers,,,not_retained,979768683787c896,ffed6a447a09945b54e3a0c699656727c609e4444f4a06f007ac21546c1f35ed
BLB-A84B6C7FD01592D9,Official websites of eight Chinese publishers,,,not_retained,cb363449bcae431e,34bd05e9b5e523a8717a1755e31d3be36236ee25b756524c18064be2dc729c7c
BLB-060BA97D6DFFB7D9,Official websites of eight Chinese publishers,,,not_retained,eebe9e961460e0e1,106f39e179c352cfe43d146fa5f4d73758cb946644e459fc848e8188afe06bac
BLB-20F8CBC5B27724D1,Official websites of eight Chinese publishers,,,not_retained,b838a4b252d91daf,448bdf003493e54ba437972d9ed91c3e4fca9ce428852b41ec4c3987b762a4fc
BLB-A0C593FE3FAC5E52,Official websites of eight Chinese publishers,,,not_retained,be94c1cac13f2e64,2ecc89e00ae2f36e23e7f52f18775ae1849961082cef22d977b57c8b20c5755e
BLB-444C6B9F76E3A14C,Official websites of eight Chinese publishers,,,not_retained,812e117e7f5e81a5,1309c1095449af7c0ee7f6eaf91cd79b468e9a2168664f18629e176b757131ce
BLB-D9CCA8A9E1E2991A,Official websites of eight Chinese publishers,,,not_retained,faebc60c9196a06b,8421bb6f626af044bdf6a0e9b87e322f2bcd8a4b533ff940a7a0906551f4a726
BLB-65253A20BF8B3374,Official websites of eight Chinese publishers,,,not_retained,ff3f6482c0934c71,2d2a2c635a5a1eb4657078050eaf4ae85b4b71e7bb764ce37843dfecd5543b52
BLB-C153162C5BB51388,Official websites of eight Chinese publishers,,,not_retained,a2f5d595f7480472,1391fa7caedc49b1663b4fa65138fe6c9628d67b49698ed42f2b5eef11c8e4b0
BLB-9716A2F6212441EF,Official websites of eight Chinese publishers,,,not_retained,9312a8bd87baf483,0490cc674f02a2172fb5a64ad3e2130cc69f4b7cdc82c093661d79c94c462ce3
BLB-B9758836134F3E43,Official websites of eight Chinese publishers,,,not_retained,cac80b3bb366646d,a2e3c5ab64ddb1bb18384ae5b97dc55e470b6c820236d8b9b60129989397e169
BLB-7612E961A2E4A181,Official websites of eight Chinese publishers,,,not_retained,d2aaa946d51da3e2,8c1890eecbce391e32dca6d23624936c0e7b2b1a9b189894cd2e0fec42a91281
BLB-BDE557784421C61D,Official websites of eight Chinese publishers,,,not_retained,97cab3291535e4e4,2b39f4bca197727cf4909b0c24c6f9535e94b0590fc693758eb73b2d106990d5
BLB-CF587532F247B375,Official websites of eight Chinese publishers,,,not_retained,fe05a07a870d78a7,de4595cb4d594009b4124956d5796c79e969d49da5f5ab9599153d3e04647fe9
BLB-D8B0997B34D523A2,Official websites of eight Chinese publishers,,,not_retained,9533ea1e15f35a44,47d2b143691e713ed89fb5c37854e2b5ee0252ee7612de726793d9cf7b51f92e
BLB-79C74A3C0B0A093D,Official websites of eight Chinese publishers,,,not_retained,9f01a0bf37a02797,29d682dcf6d293ef7839a588a351a5ef5454bcf155a5ed6293576f374b617f23
BLB-78E8A15173C82AAC,Official websites of eight Chinese publishers,,,not_retained,b70b80fad7853874,cc0d0c0786ee0c8c2991f0fa72768e75f2d68f760c5246d16e84f7797e26d581
BLB-C9B0DACA21A11943,Official websites of eight Chinese publishers,,,not_retained,ff5f80a080957747,5756b374f2f0d7a3e49be78603c75806efa239d9149870e0db620b69bbb5e4cd
BLB-1BE8443C1D3DACAD,Official websites of eight Chinese publishers,,,not_retained,d70282f777e0243d,9c9557200b81dc59f140da97be997fd661b8c66ff92ccae8cdc4746de13f9714
BLB-995DA07216F316A7,Official websites of eight Chinese publishers,,,not_retained,bf80437f80d46b69,65aef83d099ac06b978b2295d4d8467f138acde266d60ac1cd1967b6a94bfeb9
BLB-DC6A26F789E06629,Official websites of eight Chinese publishers,,,not_retained,a4117bae9c606f9c,8d0838ab99e5ebffe51faaac9d6cff41e7ad535c6e608df46da371f698b46fd9
BLB-2057BC0F7D88D089,Official websites of eight Chinese publishers,,,not_retained,b5224a6dca5237b6,f3cdbd4bb16df282794f8cf59fd2fcf056c590ba0d0e4b24bdcc25b71c62cd0e
BLB-E7504E103A6C1CDF,Official websites of eight Chinese publishers,,,not_retained,b5cbb344141d6aab,6d0611d4eb228934b33a3a6532110a64ac3e51e34b7d13da252edde5316d1844
BLB-A8C8425FEC39D6CE,Official websites of eight Chinese publishers,,,not_retained,d402ab7dc0a235bf,d04ca63fe65d26211781f58fcf08cfd6905526f142478290f3bd623d45d2ef31
BLB-D060130FF9864C02,Official websites of eight Chinese publishers,,,not_retained,cf23b29adae50507,32bd42c12b932823e9228b72eebff7d8eff6060f6b5071b12ca4ad73cc110f6a
BLB-56BC5D6D2BEFCA7D,Official websites of eight Chinese publishers,,,not_retained,b1e46c987d7c9851,87d6bdc091b146c76f4aab4c86aafc9e8fd256ab6ee09a7783808ac79f96d628
BLB-BFEC3C9A41BD0582,Official websites of eight Chinese publishers,,,not_retained,bf804a7fb194c949,a3230e14761a16dc6388276337f912d4f86a3ef7720bfca094a84e832119cb66
BLB-65725BC4E003C3F9,Official websites of eight Chinese publishers,,,not_retained,d1e06aba3d3d90d2,7e898f6fede59a6cd57aac9eee31d6bd93539869ba32bbcce45b9586642f8872
